1;Glossaire des termes techniques de l'art roman;INT 1;1-2-6-9-10
128;Europe cistercienne;FN;30
129;Europe des monastères ;FN
130;Europe musulmane;FN
131;France romane I   XIe s.;FN;2
132;France romane II  XIIe s.;FN;2
133;Lombards;FN
134;Miroir de l'invisible (peint. Géorgie 6/15°);FN
135;Serbie au Moyen Age;FN
136;Arménie au Moyen Age;FN
137;Cappadoce médiévale;FN
138;Jugements derniers;FN
139;Clartés de St Benoît sur Loire;VL
140;Lumières de Vézelay;VL
141;Mystère de Fontenay;VL
142;Maître de Cabestany;VL
143;Sénanque;VL;30
144;Ateliers de la Renaissance;PA
145;Chantiers médiévaux;PA
146;Le Monde roman;PA
147;La Renaissance . L'art du XVIe;PA
148;Quattrocento;PA
149;Pélerinages;PA
150;Aulnay;CC
151;Autun;CC
152;Champagne-sur-Rhone;CC
153;Chartres extérieur en anglais);CC
154;Chartres extérieur en français);CC
155;Le Dorat;CC
156;Le Puy;CC
157;Lessay;CC
158;Moissac;CC
159;Notre-Dame-du-Port;CC
160;Poitiers;CC
161;PONTIGNY  (nouvelle présentation).;CC
162;Romainmotier;CC
163;SAINT GUILHEM (nouvelle présentation);CC
164;Saint-Bertrand;CC
165;Saint-Front;CC
166;Saint-Gaudens;CC
167;Saint-Germain-des-Prés;CC
168;Saint-Sernin;CC
169;Trésor de Sens;CC
170;Vignory;CC
171;De la nuit à l'aurore  2 volumes;VD
172;Lettres d'Anne Dangar;VD
173;Max Jacob: Les propos et les jours;VD
174;Max Jacob: Saint-Benoit et l'abb. Fleury;VD
175;Points de vue sur l'art abs. et l'art s.;VD
176;arts et sagesses de l'Afrique Noire;RM
177;art et spiritualité de l'Inde;RM
178;art et sagesses de la Chine;RM
179;art et sagesses du Tibet;RM
180; Anges et démons ;PC21 
181;Auxerre et Marie-Noël;PC 
182;Bestiaire roman;PC 25;2-13-14-15-16
183;Christs en croix romans I;PC 
184;Christs en croix romans II ;PC 
185;Bible de Saint;PC 
186;Les chemins de Compostelle;PC 
187;Esprit de Citeaux;PC 
188;Esprit de Cluny ;PC 
189;Jours de l'apocalypse ;PC 
190;Jours de la passion ;PC 6 
191;Jours de la Nativité;PC 2 
192;Message de Tournus ;PC 
193;Monde d'Autun ;PC 1 
194;Monde (Le) de Chartres ;PC 3 
195;Monde des cryptes;PC 
196;Monde de Vézelay ;PC 
197;Mont Saint Michel;PC 5 
198;Saint Benoit sur Loire ;PC;1-2-5-6-13-15-16-28-29
199;Sainte Foy de Conques ;PC 
200;Tympans romans I ;PC 
201;Tympans romans II ;PC 13
202;Vie de la Vierge;PC 
203;Vierges romanes;PC 4 
204;Avignon, le palais des papes;CP
205;Strasbourg. La cathédrale;CP
206;Reims, la cathédrale;CP
207;Chartres, la cathédrale;CP
208;Bourges, la cathédrale;CP
209;Saint Denis, la basilique;CP
210;Laon, la cathédrale;CP
211;Quimper, la cathédrale;CP
212;Romanische Spannien;ET
213;Die Kuntz der Zisterzienser;ET
214;Romanische Auvergne;ET
215;Romanische Burgund;ET
216;Romanik der Ile-de-France;ET
217;Die Kaiserdome Speyer, Mainz, Worms;ET
218;Cote d'Azur;ET
219;Hoch Provence;ET
220;Romanische Normandie Ost;ET
221;Romanische Normandie West;ET
222;Romanische Elsass;ET
223;Romanische Schweiss;ET
224;Romanik in Westphalen;ET
225;Symbole;ET
226;Reisewege durch die Provence;ET
227;Reisewege durch das Languedoc;ET
228;Romanische Kreuzgange in Frankreich;ET
229;Romanik Sachsen;ET
230;Die Welt der Zisterzienser;ET
231;Lexikon;ET
232;Frauen bilder im mittelalter;ET
233;Engel und ihr bild im mittelalter;ET
234;Die Bildwelt der Romanik;ET
235;Romans Nederland;ET
236;Das Jüngste Gericht;ET
237;Romanische Frankreich (XII°s);ET
238;Strasbourg;ET
239;Reims;ET
240;Chartres;ET
241;L'art roman;2
242;Histoire de l'architecture française, tome 1 : Du Moyen Age à la Renaissance, IVe siècle - début XVIe siècle;
243;L'Architecture du silence;2-30
244;Sculpteurs au Moyen Age : L'Univers fantastique des chapiteaux romans;;2-6-13-15-16
245;Figures Romanes;;2-6-13-15-16
246;La sculpture figurée des arcs romans de France;2-6-11-13-15-16
247;Les symboles de l'art roman;La pierre philosophale 
248;Monumental. La Sculpture monumentale - numéro 10-11, décembre 1995;Monumental
249;Le Monde roman;Architecture Mondiale;;1-2
250;La Bible Romane;
251;Haut Moyen-Age;
252;Le bestiaire sculpté en France;;1-2-13-14-15-16
253;La flore des cathédrales: Le symbolisme floral dans l'architecture religieuse;;1-2-13-14-15-16
254;Dictionnaire du Moyen Âge;
255;Le Monde roman 1060-1220, Les Royaumes d'Occident,;
256;Les symboles catholiques;
257;Le Moyen Âge en lumière : Manuscrits enluminés des bibliothèques de France;
258;Pour un autre Moyen Age;
259;Dictionnaire raisonné de l'Occident médiéval;
260;À la recherche du Moyen-Âge;
261;L'Art religieux du XIIe siècle en France: étude sur les origines de l'iconographie du Moyen âge,;
262;La Bible et les saints;
263;Encyclopédie Médiévale;
264;A la découverte de 850 Eglises romanes de France;
265;L'art des sculpteurs Romans;;2-13-14-15-16
266;Bestiaire roman;;2-13-14-15-16
267;La Sculpture romane en Saintonge;116-117-2-13-14-15-16
